Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
EMP1821,Grace,Brown,30.0,Inactive,2023-01-29,85602.1,grace.brown@example.com,(165) 176-8085,Good,False,HR,Texas
EMP1822,Frank,Miller,25.0,Active,2022-06-03,99155.53,frank.miller@example.com,(628) 137-2142,Poor,True,HR,Texas
EMP1823,Frank,Davis,40.0,Inactive,2023-01-21,64785.13,frank.davis@example.com,(308) 003-7002,Average,True,Finance,Florida
EMP1824,Charlie,Garcia,30.0,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,(322) 855-6607,Good,False,Sales,Florida
EMP1825,Charlie,Brown,30.0,Pending,2020-02-02,60079.71,charlie.brown@example.com,(470) 681-0389,Average,True,Cloud Tech,Texas
EMP1826,Grace,Williams,30.0,Pending,2024-07-08,79109.88,grace.williams@example.com,(339) 705-1957,Poor,False,Cloud Tech,New York
EMP1827,Grace,Johnson,30.0,Pending,2022-05-18,88643.5,grace.johnson@example.com,(263) 280-9447,Poor,False,Admin,Florida
EMP1828,Frank,Davis,30.0,Pending,2020-01-16,90455.7,frank.davis@example.com,(586) 239-4534,Excellent,False,Admin,Florida
EMP1829,David,Garcia,30.0,Pending,2023-03-26,75687.9,david.garcia@example.com,(461) 470-7985,Good,True,HR,Florida
EMP1830,Heidi,Jones,35.0,Inactive,2023-11-15,55604.42,heidi.jones@example.com,(321) 061-3393,Average,False,Cloud Tech,Illinois
EMP1831,Eva,Jones,40.0,Pending,2024-12-27,92704.94,eva.jones@example.com,(394) 570-3942,Excellent,False,Sales,Texas
EMP1832,Bob,Williams,30.0,Pending,2020-04-18,113250.97,bob.williams@example.com,(804) 032-5375,Good,True,Sales,California
EMP1833,Alice,Brown,40.0,Inactive,2023-03-21,101367.02,alice.brown@example.com,(576) 927-7893,Excellent,False,Finance,Illinois
EMP1834,Eva,Smith,35.0,Pending,2023-05-08,102459.77,eva.smith@example.com,(319) 100-9003,Poor,False,Admin,Texas
EMP1835,Eva,Brown,25.0,Pending,2020-12-12,90100.2,eva.brown@example.com,(047) 692-1052,Good,False,DevOps,Florida
EMP1836,Eva,Williams,30.0,Inactive,2020-06-17,58877.49,eva.williams@example.com,(365) 146-0400,Excellent,False,Cloud Tech,California
EMP1837,Eva,Jones,35.0,Inactive,2021-07-17,90499.16,eva.jones@example.com,(424) 731-0719,Excellent,False,Admin,Illinois
EMP1838,Bob,Brown,30.0,Pending,2020-11-05,96140.89,bob.brown@example.com,(113) 798-4408,Average,True,Admin,Illinois
EMP1839,Charlie,Jones,35.0,Inactive,2021-01-05,105956.04,charlie.jones@example.com,(712) 316-6006,Excellent,False,DevOps,New York
EMP1840,Frank,Davis,25.0,Active,2024-09-11,84716.38,frank.davis@example.com,(676) 209-0143,Good,False,Admin,Illinois
EMP1841,Grace,Garcia,30.0,Pending,2023-07-29,61709.83,grace.garcia@example.com,(734) 043-3699,Good,True,DevOps,Florida
EMP1842,Frank,Smith,25.0,Active,2020-04-17,61732.03,frank.smith@example.com,(968) 730-4518,Average,True,DevOps,California
EMP1843,Eva,Davis,40.0,Active,2022-02-16,97845.7,eva.davis@example.com,(577) 825-5881,Good,True,DevOps,Illinois
EMP1844,Eva,Jones,30.0,Active,2021-08-14,114905.58,eva.jones@example.com,(556) 296-5753,Poor,False,Sales,Florida
EMP1845,Frank,Jones,32.5,Active,2022-12-24,94619.69,frank.jones@example.com,(278) 656-1941,Good,True,DevOps,Texas
EMP1846,Grace,Johnson,32.5,Inactive,2021-07-07,68696.15,grace.johnson@example.com,(557) 782-0581,Good,False,DevOps,California
EMP1847,Grace,Johnson,40.0,Active,2024-02-12,97032.29,grace.johnson@example.com,(958) 292-3615,Excellent,False,DevOps,Nevada
EMP1848,Frank,Davis,30.0,Active,2023-10-09,50593.33,frank.davis@example.com,(188) 081-9047,Excellent,True,HR,Illinois
EMP1849,Grace,Miller,25.0,Pending,2022-07-02,74606.15,grace.miller@example.com,(235) 715-5867,Good,True,Sales,Texas
EMP1850,Eva,Davis,30.0,Pending,2020-07-07,53981.73,eva.davis@example.com,(639) 561-3722,Average,False,Cloud Tech,Texas
EMP1851,David,Johnson,32.5,Pending,2020-09-02,56047.05,david.johnson@example.com,(081) 721-4363,Excellent,True,DevOps,Texas
EMP1852,Grace,Jones,30.0,Pending,2021-01-12,67733.5,grace.jones@example.com,(381) 300-0412,Average,False,Admin,Texas
EMP1853,Bob,Williams,40.0,Pending,2023-09-29,103891.64,bob.williams@example.com,(211) 471-6559,Good,True,HR,Florida
EMP1854,Charlie,Davis,25.0,Inactive,2022-03-06,73285.83,charlie.davis@example.com,(945) 653-4698,Good,True,HR,Texas
EMP1855,Eva,Jones,30.0,Inactive,2021-02-14,92721.13,eva.jones@example.com,(799) 070-7549,Poor,True,Finance,Texas
EMP1856,Heidi,Williams,25.0,Inactive,2021-03-23,92977.64,heidi.williams@example.com,(476) 816-9956,Excellent,False,Admin,Illinois
EMP1857,Heidi,Williams,35.0,Active,2020-05-24,89994.12,heidi.williams@example.com,(060) 717-4810,Good,True,Cloud Tech,Texas
EMP1858,Heidi,Johnson,25.0,Pending,2023-08-04,50060.73,heidi.johnson@example.com,(317) 653-9704,Poor,False,Finance,New York
EMP1859,Grace,Davis,35.0,Inactive,2022-03-12,90224.82,grace.davis@example.com,(487) 396-1028,Excellent,False,Admin,Nevada
EMP1860,Heidi,Brown,40.0,Pending,2024-05-18,106859.3,heidi.brown@example.com,(087) 182-7495,Good,False,Finance,Florida
EMP1861,David,Smith,25.0,Inactive,2020-09-05,89707.07,david.smith@example.com,(804) 918-7273,Good,False,Finance,Nevada
EMP1862,Frank,Johnson,35.0,Inactive,2020-04-23,94259.08,frank.johnson@example.com,(204) 956-1212,Excellent,True,DevOps,California
EMP1863,Bob,Johnson,35.0,Active,2024-09-18,82174.75,bob.johnson@example.com,(773) 062-6041,Excellent,False,Sales,California
EMP1864,David,Brown,30.0,Inactive,2023-09-15,63370.22,david.brown@example.com,(359) 737-1121,Excellent,False,Sales,Texas
EMP1865,Bob,Smith,35.0,Pending,2022-06-15,101472.69,bob.smith@example.com,(299) 077-5607,Good,True,Finance,Texas
EMP1866,David,Jones,25.0,Active,2022-09-28,77213.73,david.jones@example.com,(581) 670-4685,Good,False,DevOps,Illinois
EMP1867,Eva,Miller,40.0,Active,2020-03-16,73749.96,eva.miller@example.com,(111) 457-6831,Poor,True,Sales,Florida
EMP1868,Alice,Davis,40.0,Pending,2023-09-28,86618.37,alice.davis@example.com,(102) 192-3784,Average,False,Cloud Tech,New York
EMP1869,Charlie,Miller,30.0,Active,2024-02-15,59911.33,charlie.miller@example.com,(847) 129-6179,Excellent,True,Admin,Texas
EMP1870,Heidi,Jones,30.0,Pending,2023-08-21,59137.64,heidi.jones@example.com,(332) 426-0507,Good,False,Cloud Tech,New York
EMP1871,Alice,Garcia,35.0,Pending,2020-12-15,108474.65,alice.garcia@example.com,(018) 498-0424,Good,True,Cloud Tech,Florida
EMP1872,Bob,Johnson,25.0,Pending,2021-03-27,54417.71,bob.johnson@example.com,(373) 377-7311,Excellent,False,Finance,Illinois
EMP1873,Frank,Smith,40.0,Pending,2023-03-25,88211.94,frank.smith@example.com,(688) 122-8216,Average,False,HR,Texas
EMP1874,David,Johnson,25.0,Inactive,2020-05-09,58452.18,david.johnson@example.com,(819) 236-5345,Excellent,True,Sales,New York
EMP1875,Grace,Williams,30.0,Pending,2020-12-03,80706.28,grace.williams@example.com,(060) 560-3566,Average,True,DevOps,California
EMP1876,Alice,Johnson,30.0,Pending,2022-02-09,84100.525,alice.johnson@example.com,(932) 798-6238,Good,True,Cloud Tech,Nevada
EMP1877,Heidi,Johnson,25.0,Active,2020-07-01,99471.89,heidi.johnson@example.com,(847) 169-0617,Average,True,Cloud Tech,Texas
EMP1878,Eva,Jones,40.0,Pending,2020-09-16,64431.22,eva.jones@example.com,(120) 546-4753,Poor,False,DevOps,Florida
EMP1879,Heidi,Jones,40.0,Pending,2023-11-17,52633.48,heidi.jones@example.com,(895) 478-7697,Good,False,Admin,New York
EMP1880,Heidi,Jones,30.0,Inactive,2021-12-13,79315.01,heidi.jones@example.com,(999) 275-1757,Poor,True,Cloud Tech,Nevada
EMP1881,David,Miller,25.0,Pending,2022-01-11,110391.17,david.miller@example.com,(891) 444-4982,Excellent,False,Sales,Texas
EMP1882,David,Williams,40.0,Active,2021-07-20,53714.83,david.williams@example.com,(553) 935-4357,Excellent,True,DevOps,Nevada
EMP1883,Charlie,Garcia,40.0,Active,2023-10-04,114587.11,charlie.garcia@example.com,(644) 963-9242,Excellent,True,Finance,New York
EMP1884,Frank,Garcia,35.0,Inactive,2021-11-15,93177.35,frank.garcia@example.com,(588) 537-9820,Average,False,Admin,Florida
EMP1885,Heidi,Jones,25.0,Active,2023-01-05,62312.13,heidi.jones@example.com,(433) 952-7535,Good,False,Cloud Tech,Nevada
EMP1886,Heidi,Smith,30.0,Active,2024-01-17,81137.46,heidi.smith@example.com,(749) 785-2490,Excellent,False,Cloud Tech,Texas
EMP1887,Grace,Miller,30.0,Inactive,2021-04-16,104528.27,grace.miller@example.com,(416) 860-1346,Excellent,False,DevOps,Nevada
EMP1888,Bob,Brown,30.0,Active,2022-02-08,112395.56,bob.brown@example.com,(789) 489-6339,Good,False,DevOps,Florida
EMP1889,Heidi,Smith,25.0,Active,2023-06-02,81849.36,heidi.smith@example.com,(679) 176-6511,Excellent,False,Finance,New York
EMP1890,Charlie,Davis,40.0,Pending,2022-01-04,118288.91,charlie.davis@example.com,(215) 001-4187,Poor,False,DevOps,New York
EMP1891,Charlie,Davis,25.0,Active,2021-07-28,59555.1,charlie.davis@example.com,(421) 630-9000,Good,True,DevOps,Illinois
EMP1892,Heidi,Smith,40.0,Active,2024-12-20,70661.31,heidi.smith@example.com,(594) 463-3398,Good,True,Admin,California
EMP1893,Charlie,Jones,30.0,Active,2022-04-23,109988.16,charlie.jones@example.com,(948) 532-0894,Good,True,Sales,New York
EMP1894,David,Brown,35.0,Inactive,2020-01-30,101101.24,david.brown@example.com,(326) 389-0218,Poor,True,Finance,Florida
EMP1895,David,Brown,30.0,Pending,2021-03-31,112427.58,david.brown@example.com,(947) 113-6336,Good,True,HR,Florida
EMP1896,Charlie,Miller,30.0,Active,2020-03-23,119389.15,charlie.miller@example.com,(922) 341-0345,Poor,False,Cloud Tech,Florida
EMP1897,Alice,Brown,40.0,Inactive,2024-07-16,105861.23,alice.brown@example.com,(996) 733-1166,Good,True,Sales,Florida
EMP1898,Heidi,Davis,40.0,Pending,2024-03-22,50869.61,heidi.davis@example.com,(726) 960-8436,Average,True,Admin,Texas
EMP1899,David,Williams,30.0,Active,2023-08-19,84821.72,david.williams@example.com,(685) 507-8966,Excellent,True,HR,California
EMP1900,Eva,Jones,30.0,Pending,2024-03-10,90856.21,eva.jones@example.com,(935) 219-6262,Average,True,DevOps,Florida
EMP1901,Heidi,Brown,30.0,Active,2024-06-05,111008.63,heidi.brown@example.com,(355) 643-4368,Excellent,True,DevOps,Florida
EMP1902,Alice,Miller,25.0,Inactive,2022-12-23,52289.99,alice.miller@example.com,(709) 317-0694,Poor,True,Finance,Nevada
EMP1903,Eva,Davis,30.0,Active,2024-06-01,97926.56,eva.davis@example.com,(560) 767-6163,Average,True,Sales,Illinois
EMP1904,Frank,Williams,25.0,Inactive,2024-12-23,53609.38,frank.williams@example.com,(534) 547-2238,Good,False,Sales,Nevada
EMP1905,Heidi,Johnson,30.0,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,(898) 306-5030,Excellent,False,Cloud Tech,California
EMP1906,David,Johnson,30.0,Pending,2020-08-20,95432.69,david.johnson@example.com,(219) 804-1846,Excellent,True,HR,New York
EMP1907,David,Williams,30.0,Inactive,2022-10-28,97615.87,david.williams@example.com,(242) 642-3641,Average,False,HR,California
EMP1908,Bob,Davis,35.0,Inactive,2022-10-23,86867.78,bob.davis@example.com,(813) 190-9247,Poor,False,HR,Florida
EMP1909,Eva,Miller,40.0,Pending,2023-11-20,106615.71,eva.miller@example.com,(762) 303-9110,Average,False,Sales,California
EMP1910,Bob,Williams,30.0,Active,2022-03-11,112856.21,bob.williams@example.com,(428) 178-5227,Poor,False,Finance,Texas
EMP1911,Bob,Jones,25.0,Active,2023-11-28,60356.78,bob.jones@example.com,(230) 524-8087,Poor,True,Admin,California
EMP1912,David,Jones,32.5,Inactive,2022-05-03,117870.22,david.jones@example.com,(062) 207-2238,Excellent,False,DevOps,Texas
EMP1913,Charlie,Johnson,40.0,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,(594) 737-2131,Average,False,HR,Florida
EMP1914,Bob,Brown,25.0,Pending,2021-11-18,78818.42,bob.brown@example.com,(901) 620-4786,Average,False,Admin,Illinois
EMP1915,Frank,Miller,40.0,Pending,2022-12-21,108933.55,frank.miller@example.com,(688) 687-8598,Poor,True,Sales,Nevada
EMP1916,Eva,Johnson,30.0,Active,2024-06-04,68200.52,eva.johnson@example.com,(648) 628-7202,Average,True,Admin,California
EMP1917,Eva,Brown,25.0,Inactive,2022-07-22,116934.97,eva.brown@example.com,(195) 419-6663,Good,True,Admin,California
EMP1918,Charlie,Brown,30.0,Active,2024-09-14,99567.78,charlie.brown@example.com,(505) 730-3626,Good,True,HR,New York
EMP1919,Charlie,Garcia,30.0,Active,2021-10-10,90216.76,charlie.garcia@example.com,(924) 632-0373,Average,True,Admin,Texas
EMP1920,Frank,Jones,30.0,Pending,2020-03-12,96588.73,frank.jones@example.com,(767) 753-7259,Average,True,Admin,Illinois
EMP1921,Charlie,Davis,35.0,Active,2022-12-28,71109.18,charlie.davis@example.com,(321) 450-5765,Poor,True,Finance,Illinois
EMP1922,Grace,Smith,40.0,Inactive,2020-11-15,50300.6,grace.smith@example.com,(194) 588-7070,Good,False,Admin,Florida
EMP1923,Frank,Davis,35.0,Pending,2023-09-27,60295.84,frank.davis@example.com,(553) 482-0127,Good,False,Finance,California
EMP1924,Heidi,Smith,35.0,Pending,2022-09-07,113012.21,heidi.smith@example.com,(400) 838-5075,Excellent,False,DevOps,Texas
EMP1925,Bob,Williams,35.0,Pending,2024-09-18,65425.54,bob.williams@example.com,(597) 595-4507,Poor,True,Cloud Tech,Florida
EMP1926,Frank,Jones,25.0,Active,2023-04-09,86850.37,frank.jones@example.com,(917) 768-0897,Excellent,True,Sales,Nevada
EMP1927,Eva,Brown,30.0,Pending,2024-10-05,81182.07,eva.brown@example.com,(126) 574-2230,Good,True,Cloud Tech,Texas
EMP1928,Bob,Miller,35.0,Inactive,2021-10-12,92222.03,bob.miller@example.com,(964) 630-0401,Poor,True,Finance,New York
EMP1929,Alice,Smith,35.0,Pending,2024-10-14,79934.83,alice.smith@example.com,(369) 362-6893,Average,True,Finance,New York
EMP1930,Alice,Davis,35.0,Inactive,2022-07-01,111201.12,alice.davis@example.com,(301) 204-7136,Poor,False,HR,California
EMP1931,Heidi,Brown,40.0,Active,2024-07-08,100960.05,heidi.brown@example.com,(271) 175-9573,Average,False,Finance,California
EMP1932,Grace,Smith,30.0,Active,2020-10-21,64544.87,grace.smith@example.com,(988) 558-2983,Average,True,Sales,Illinois
EMP1933,Frank,Smith,25.0,Active,2020-01-14,78662.24,frank.smith@example.com,(933) 067-4583,Poor,True,Sales,Florida
EMP1934,Grace,Garcia,30.0,Pending,2023-03-09,102867.06,grace.garcia@example.com,(760) 944-1282,Average,True,Sales,Florida
EMP1935,Charlie,Smith,40.0,Inactive,2020-03-27,107595.95,charlie.smith@example.com,(337) 218-8565,Excellent,True,HR,Illinois
EMP1936,Eva,Miller,40.0,Inactive,2021-04-04,88856.14,eva.miller@example.com,(695) 413-2970,Good,False,Sales,Nevada
EMP1937,Eva,Jones,35.0,Inactive,2020-09-11,95766.91,eva.jones@example.com,(506) 662-6704,Average,True,DevOps,Nevada
EMP1938,Grace,Miller,30.0,Pending,2021-05-16,51990.98,grace.miller@example.com,(514) 377-6935,Excellent,True,Finance,Nevada
EMP1939,Heidi,Johnson,25.0,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,(634) 392-5294,Average,True,Sales,Nevada
EMP1940,Eva,Brown,40.0,Inactive,2022-11-15,82318.89,eva.brown@example.com,(961) 111-0285,Good,True,DevOps,Texas
EMP1941,Eva,Jones,30.0,Active,2021-10-16,82273.08,eva.jones@example.com,(712) 007-2023,Excellent,False,Sales,Texas
EMP1942,Frank,Garcia,30.0,Inactive,2022-05-09,94537.3,frank.garcia@example.com,(559) 102-4509,Good,True,Cloud Tech,California
EMP1943,Alice,Jones,35.0,Pending,2020-06-06,85970.65,alice.jones@example.com,(910) 903-2670,Good,True,HR,Illinois
EMP1944,Charlie,Jones,25.0,Pending,2021-10-22,111071.02,charlie.jones@example.com,(494) 981-9420,Excellent,False,Sales,New York
EMP1945,Eva,Davis,35.0,Pending,2022-01-12,56708.34,eva.davis@example.com,(794) 281-7933,Excellent,False,DevOps,Nevada
EMP1946,Charlie,Jones,25.0,Inactive,2022-02-02,104516.55,charlie.jones@example.com,(065) 277-5843,Excellent,False,Admin,Illinois
EMP1947,Charlie,Garcia,25.0,Pending,2021-03-28,108210.15,charlie.garcia@example.com,(663) 453-3721,Poor,True,Admin,New York
EMP1948,Bob,Miller,40.0,Active,2024-08-03,78105.01999999999,bob.miller@example.com,(010) 912-1721,Excellent,True,Finance,Texas
EMP1949,Frank,Jones,35.0,Active,2024-07-31,80935.65,frank.jones@example.com,(145) 593-7660,Excellent,False,DevOps,California
EMP1950,Frank,Williams,30.0,Active,2024-03-04,107020.19,frank.williams@example.com,(894) 370-5262,Excellent,False,DevOps,California
EMP1951,Charlie,Brown,30.0,Active,2020-09-23,118677.67,charlie.brown@example.com,(510) 046-2775,Excellent,False,HR,New York
EMP1952,Bob,Jones,25.0,Inactive,2020-03-28,63744.57,bob.jones@example.com,(572) 565-9201,Average,False,Cloud Tech,Florida
EMP1953,Alice,Brown,40.0,Active,2020-05-15,80493.155,alice.brown@example.com,(461) 752-0237,Poor,False,Cloud Tech,California
EMP1954,Bob,Williams,25.0,Pending,2021-02-13,62934.73,bob.williams@example.com,(974) 326-0054,Good,False,Sales,New York
EMP1955,Bob,Williams,30.0,Pending,2021-12-13,74654.23,bob.williams@example.com,(955) 017-8331,Excellent,True,DevOps,California
EMP1956,David,Brown,30.0,Active,2024-08-05,88048.545,david.brown@example.com,(584) 868-9992,Average,True,Sales,Texas
EMP1957,David,Smith,30.0,Pending,2020-01-09,118150.59,david.smith@example.com,(607) 984-8703,Average,True,HR,New York
EMP1958,David,Johnson,32.5,Inactive,2023-11-30,91256.64,david.johnson@example.com,(506) 917-6798,Average,False,DevOps,Florida
EMP1959,Bob,Davis,30.0,Inactive,2021-03-14,85997.57,bob.davis@example.com,(359) 374-4038,Good,False,HR,Florida
EMP1960,Frank,Smith,25.0,Pending,2020-10-05,84707.12,frank.smith@example.com,(464) 083-0372,Excellent,False,Finance,Texas
EMP1961,Eva,Smith,32.5,Active,2021-11-02,84559.9,eva.smith@example.com,(606) 014-8859,Poor,False,DevOps,Texas
EMP1962,Heidi,Miller,32.5,Pending,2024-09-18,81076.91,heidi.miller@example.com,(849) 079-3883,Poor,False,DevOps,California
EMP1963,Eva,Davis,40.0,Inactive,2023-10-22,78818.42,eva.davis@example.com,(136) 852-8305,Average,False,Admin,Texas
EMP1964,Heidi,Davis,25.0,Pending,2023-09-10,97356.31,heidi.davis@example.com,(153) 701-2423,Good,True,Finance,Florida
EMP1965,Grace,Smith,40.0,Active,2024-02-27,114770.32,grace.smith@example.com,(462) 632-5143,Good,True,DevOps,Illinois
EMP1966,Bob,Jones,35.0,Active,2023-05-03,109082.07,bob.jones@example.com,(881) 121-0313,Good,False,Admin,California
EMP1967,David,Miller,40.0,Inactive,2024-04-15,99944.57,david.miller@example.com,(217) 518-8780,Poor,True,DevOps,Florida
EMP1968,Eva,Miller,40.0,Pending,2023-05-20,116509.72,eva.miller@example.com,(794) 151-5262,Average,False,HR,Florida
EMP1969,Eva,Williams,30.0,Active,2021-05-28,84253.9,eva.williams@example.com,(840) 911-2251,Excellent,True,Finance,Texas
EMP1970,Charlie,Garcia,25.0,Active,2024-08-27,54776.01,charlie.garcia@example.com,(883) 750-5660,Poor,False,Cloud Tech,Nevada
EMP1971,Charlie,Davis,40.0,Inactive,2020-11-08,71192.68,charlie.davis@example.com,(863) 239-7912,Average,False,Sales,Nevada
EMP1972,Bob,Smith,35.0,Active,2021-08-24,96346.53,bob.smith@example.com,(787) 655-3006,Average,True,Finance,Florida
EMP1973,Eva,Williams,30.0,Pending,2020-02-06,116680.63,eva.williams@example.com,(309) 505-5604,Excellent,True,HR,Illinois
EMP1974,Grace,Brown,25.0,Inactive,2024-10-12,76343.56,grace.brown@example.com,(712) 198-8191,Excellent,False,Finance,Florida
EMP1975,Alice,Johnson,30.0,Inactive,2024-12-16,99424.14,alice.johnson@example.com,(778) 851-9052,Excellent,False,Sales,Nevada
EMP1976,Charlie,Garcia,35.0,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,(486) 401-0423,Good,True,DevOps,Florida
EMP1977,Heidi,Garcia,40.0,Pending,2020-04-24,77396.94,heidi.garcia@example.com,(624) 561-8516,Excellent,True,Sales,New York
EMP1978,Grace,Garcia,32.5,Inactive,2021-10-18,54299.68,grace.garcia@example.com,(446) 004-5211,Average,False,DevOps,California
EMP1979,Charlie,Miller,35.0,Pending,2020-02-25,103563.58,charlie.miller@example.com,(899) 151-1454,Excellent,True,HR,Nevada
EMP1980,Grace,Brown,25.0,Inactive,2022-04-23,74588.85,grace.brown@example.com,(129) 391-3043,Average,False,Finance,California
EMP1981,David,Garcia,30.0,Pending,2020-06-22,113727.23,david.garcia@example.com,(881) 898-4840,Poor,False,DevOps,California
EMP1982,Eva,Brown,25.0,Active,2023-01-07,72828.18,eva.brown@example.com,(604) 615-4020,Good,False,HR,New York
EMP1983,Grace,Jones,30.0,Inactive,2020-02-11,98717.09,grace.jones@example.com,(190) 170-7567,Poor,False,Sales,Florida
EMP1984,Frank,Garcia,40.0,Inactive,2023-03-18,56840.8,frank.garcia@example.com,(142) 983-1521,Poor,True,Sales,Florida
EMP1985,David,Johnson,35.0,Pending,2021-11-26,61663.91,david.johnson@example.com,(910) 732-2835,Average,True,Finance,Illinois
EMP1986,Grace,Brown,30.0,Active,2024-09-17,109523.4,grace.brown@example.com,(084) 937-8305,Poor,True,Finance,Nevada
EMP1987,Eva,Brown,25.0,Inactive,2024-07-05,65812.02,eva.brown@example.com,(396) 384-5268,Average,True,HR,Illinois
EMP1988,Bob,Johnson,30.0,Inactive,2021-07-13,54708.88,bob.johnson@example.com,(694) 439-1648,Excellent,True,Cloud Tech,Illinois
EMP1989,Heidi,Garcia,40.0,Active,2023-08-27,107661.73,heidi.garcia@example.com,(701) 693-4291,Excellent,True,Admin,California
EMP1990,Eva,Johnson,40.0,Inactive,2021-02-13,79002.0,eva.johnson@example.com,(913) 203-3015,Average,True,DevOps,Illinois
EMP1991,Heidi,Brown,30.0,Pending,2023-12-11,86135.69,heidi.brown@example.com,(234) 190-3105,Excellent,False,Admin,Texas
EMP1992,Heidi,Johnson,30.0,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,(153) 722-1555,Good,True,DevOps,Nevada
EMP1993,Grace,Brown,32.5,Active,2022-12-05,64045.36,grace.brown@example.com,(684) 732-3652,Poor,True,DevOps,Nevada
EMP1994,David,Brown,30.0,Inactive,2024-09-24,80477.21,david.brown@example.com,(377) 460-4066,Good,False,DevOps,Nevada
EMP1995,Bob,Jones,30.0,Inactive,2023-08-16,61240.9,bob.jones@example.com,(200) 784-3613,Poor,True,Finance,California
EMP1996,David,Smith,40.0,Active,2021-01-28,51939.29,david.smith@example.com,(244) 260-7818,Excellent,True,Admin,Texas
EMP1997,Eva,Brown,40.0,Inactive,2022-05-14,95284.54,eva.brown@example.com,(754) 373-4763,Good,False,Finance,Illinois
EMP1998,Charlie,Garcia,35.0,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,(273) 720-3762,Excellent,True,Admin,Texas
EMP1999,Charlie,Williams,25.0,Active,2020-04-23,110170.88,charlie.williams@example.com,(882) 145-8413,Poor,True,DevOps,Florida
EMP2000,Charlie,Miller,25.0,Pending,2024-06-10,52615.44,charlie.miller@example.com,(846) 019-1343,Average,True,HR,Nevada
EMP2001,Eva,Davis,30.0,Inactive,2020-04-18,82547.26,eva.davis@example.com,(389) 982-7801,Average,False,DevOps,Illinois
EMP2002,Bob,Smith,35.0,Pending,2020-06-29,63049.22,bob.smith@example.com,(058) 695-0731,Good,True,Finance,Illinois
EMP2003,Frank,Smith,35.0,Pending,2023-02-15,115229.12,frank.smith@example.com,(146) 449-3698,Excellent,True,HR,California
EMP2004,Grace,Smith,25.0,Pending,2023-06-15,60687.63,grace.smith@example.com,(951) 679-3349,Excellent,False,DevOps,Illinois
EMP2005,Frank,Jones,30.0,Inactive,2022-03-19,67492.73,frank.jones@example.com,(557) 385-7367,Good,True,Finance,Illinois
EMP2006,Grace,Brown,30.0,Inactive,2023-10-25,77821.79,grace.brown@example.com,(011) 923-6036,Average,False,HR,Illinois
EMP2007,Charlie,Jones,35.0,Active,2022-07-14,69146.95,charlie.jones@example.com,(681) 187-2332,Poor,False,DevOps,Texas
EMP2008,Grace,Brown,35.0,Inactive,2022-03-12,90224.82,grace.brown@example.com,(510) 409-6148,Good,True,Admin,Nevada
EMP2009,David,Garcia,35.0,Pending,2024-06-11,62603.98,david.garcia@example.com,(731) 539-1148,Poor,False,Finance,Illinois
EMP2010,Bob,Jones,35.0,Active,2024-06-10,71148.27,bob.jones@example.com,(830) 748-2072,Average,False,Sales,Nevada
EMP2011,David,Jones,40.0,Inactive,2022-09-21,52031.74,david.jones@example.com,(651) 189-3939,Excellent,True,Admin,California
EMP2012,Grace,Miller,35.0,Inactive,2023-04-15,86438.16,grace.miller@example.com,(655) 782-0189,Average,False,DevOps,Florida
EMP2013,Eva,Williams,30.0,Pending,2020-02-06,116680.63,eva.williams@example.com,(432) 230-2332,Good,False,HR,Illinois
EMP2014,Grace,Jones,30.0,Pending,2021-05-16,51990.98,grace.jones@example.com,(247) 073-9200,Excellent,True,Finance,Nevada
EMP2015,David,Miller,30.0,Active,2023-08-19,85602.1,david.miller@example.com,(354) 621-2759,Good,True,HR,California
EMP2016,David,Johnson,30.0,Inactive,2021-11-07,100215.06,david.johnson@example.com,(250) 826-1122,Good,True,Cloud Tech,Texas
EMP2017,Charlie,Williams,40.0,Active,2023-10-04,114587.11,charlie.williams@example.com,(126) 163-2487,Average,False,Finance,New York
EMP2018,Alice,Garcia,30.0,Inactive,2024-12-16,71318.79,alice.garcia@example.com,(899) 572-9892,Good,True,HR,Florida
EMP2019,Heidi,Jones,30.0,Pending,2021-02-22,77764.24,heidi.jones@example.com,(762) 974-5492,Average,False,DevOps,Illinois
